Made,Body,Year,Fuel_Type,Transmission,Condition,Price,Cylinder_Numbers,Engine_Size,Estimated_Mileage,Warranty,peakrpm,Owners
Honda,Hatchback,2001,Petrol,Manual,Fair,6355.426633,3,2.28368799,43266.13127,25,5735,3
Toyota,Truck,2014,Hybrid,Manual,Excellent,31784.77945,2,2.821662956,7397.83721,25,5637,1
Nissan,Truck,2003,Electric,Manual,Fair,11459.48317,2,2.128120256,32036.48471,16,5966,3
Honda,Hatchback,2008,Petrol,Manual,Good,7137.172273,2,1.772346152,41016.6169,27,6406,3
Ford,Hatchback,2018,Hybrid,Manual,Good,25134.75351,2,1.864796769,16852.22004,10,5026,2
Nissan,SUV,2016,Petrol,Manual,Good,10896.67972,2,2.268310094,30542.03747,17,5500,4
Ford,Coupe,2010,Hybrid,Manual,Good,23034.41849,2,2.479189753,13148.99331,34,5394,2
Ford,Coupe,2008,Hybrid,Manual,Excellent,30812.33901,4,2.663088856,5861.065559,26,4877,2
Chevrolet,Hatchback,2009,Petrol,Manual,Good,13227.68701,5,2.417403245,28909.98781,14,6321,4
Toyota,Truck,2017,Hybrid,Manual,Excellent,26339.72048,5,2.673585649,12971.17896,34,4592,2
Nissan,Truck,2004,Petrol,Manual,Good,8993.262475,2,2.073381515,33298.00292,32,5353,3
Ford,Coupe,2012,Hybrid,Automatic,Excellent,26729.64217,5,2.760672303,13721.07391,22,4849,1
Chevrolet,Coupe,2007,Hybrid,Manual,Good,16981.52264,4,2.310877751,20919.34415,13,4313,3
Honda,Hatchback,2006,Petrol,Manual,Good,8618.127322,2,2.091626916,36069.47362,29,4680,4
Nissan,SUV,2016,Petrol,Manual,Good,11073.58292,3,2.548928547,31880.27958,32,5178,4
Ford,Hatchback,2020,Hybrid,Manual,Good,20005.62088,6,2.378645752,15913.75199,13,5109,1
Toyota,Truck,2012,Electric,Manual,Good,12669.77344,2,1.672930928,31188.92066,15,6302,3
Chevrolet,Hatchback,2014,Hybrid,Manual,Good,14586.15305,3,2.508984547,25182.96953,17,5085,3
Ford,Hatchback,2019,Hybrid,Manual,Good,26245.88894,5,2.798819951,14358.41829,35,4246,1
Toyota,Truck,2014,Hybrid,Manual,Excellent,24683.63527,5,2.442507594,10784.91883,34,4339,1
Ford,Coupe,2008,Hybrid,Manual,Excellent,21705.12596,4,2.780167154,16676.32938,24,5761,4
Nissan,Truck,2001,Petrol,Manual,Good,8614.916197,2,1.905922273,38391.03869,15,5599,2
Nissan,Truck,2004,Petrol,Manual,Good,10944.73955,3,2.128240869,34151.06699,29,5328,3
Nissan,Truck,2005,Petrol,Manual,Fair,9203.324562,2,2.494162189,34341.57423,7,5903,3
Chevrolet,Hatchback,2015,Hybrid,Automatic,Good,16694.60793,4,2.173784411,22730.41642,29,4382,4
Nissan,SUV,2010,Petrol,Manual,Fair,11191.7476,4,2.005402282,30957.44286,33,4293,4
Toyota,Saloon,2019,Hybrid,Manual,Excellent,33810.06188,5,2.739082079,6514.243665,13,6279,1
Ford,Coupe,2010,Petrol,Manual,Fair,19544.51951,3,2.615905092,17650.56892,19,6393,4
Honda,Hatchback,2006,Petrol,Manual,Good,7378.141076,2,1.659830824,39633.49475,24,5808,4
Toyota,Hatchback,2009,Hybrid,Manual,Good,25447.63248,2,2.847317807,9427.18755,9,4466,2
Toyota,Hatchback,2008,Electric,Manual,Excellent,30590.95056,3,2.965280945,10997.74279,14,4533,2
Nissan,SUV,2010,Petrol,Manual,Good,10683.36915,2,2.552395317,35723.18412,18,5426,3
Chevrolet,Hatchback,2015,Hybrid,Automatic,Fair,18060.09239,4,1.765727727,21927.4053,14,5322,2
Ford,Hatchback,2017,Hybrid,Manual,Good,24249.43677,4,2.831116036,14769.93229,31,4142,1
Chevrolet,Hatchback,2015,Hybrid,Manual,Excellent,20004.81366,6,2.399089642,18122.82145,18,4678,4
Ford,Coupe,2012,Hybrid,Manual,Good,19614.0524,3,2.260669494,20217.46558,30,4234,1
Ford,Coupe,2009,Electric,Automatic,Good,19428.80343,3,2.239061573,18421.59428,21,5270,4
Chevrolet,Hatchback,2017,Electric,Automatic,Good,24242.74159,3,2.381438255,12339.18905,31,4737,2
Ford,Hatchback,2018,Electric,Automatic,Excellent,27969.7866,5,2.60441419,15115.79616,6,5113,2
Chevrolet,Coupe,2003,Electric,Manual,Good,17531.54281,2,2.3254893,18236.31493,13,5725,3
Ford,Coupe,2012,Petrol,Automatic,Good,17444.54111,6,1.544992197,20119.49837,15,4692,2
Honda,Hatchback,2001,Petrol,Manual,Good,5669.780745,2,1.802985608,41052.42556,14,5117,3
Toyota,Hatchback,2009,Hybrid,Manual,Good,28050.30589,5,2.625296581,8198.034801,29,4500,2
Nissan,SUV,2009,Petrol,Manual,Good,11426.23007,2,1.38737879,35305.83513,18,6536,2
Ford,SUV,2005,Hybrid,Automatic,Good,25713.31762,2,2.743756637,15276.30098,22,5984,2
Honda,Hatchback,2008,Petrol,Manual,Fair,6656.287082,3,1.910923954,39635.01967,33,5942,3
Nissan,Truck,2004,Petrol,Manual,Fair,9442.877527,2,1.948655757,32427.15912,27,5069,2
Nissan,SUV,2013,Petrol,Manual,Good,10674.60092,2,2.115277155,35339.36185,30,4929,4
Ford,Coupe,2007,Hybrid,Automatic,Good,20363.66198,4,1.994334351,17288.59637,14,6502,4
Chevrolet,Hatchback,2018,Hybrid,Manual,Good,18372.71155,5,1.929618856,12658.09574,12,5415,4
Ford,Hatchback,2013,Hybrid,Manual,Good,23082.43151,2,2.667718075,12298.21997,28,6216,2
Honda,Hatchback,2004,Petrol,Manual,Good,7645.402575,2,2.252618563,37654.95118,25,4792,2
Nissan,Truck,2002,Petrol,Manual,Fair,5416.486808,2,1.813215638,43962.93603,28,4929,3
Ford,Coupe,2008,Electric,Manual,Excellent,23393.23658,3,2.70308563,14752.72069,15,4934,2
Chevrolet,Coupe,2005,Hybrid,Automatic,Good,18747.68016,3,2.639984414,17508.26109,26,5060,3
Ford,Coupe,2010,Electric,Automatic,Good,16585.83569,6,1.639313851,22871.94676,32,5564,3
Toyota,Hatchback,2006,Hybrid,Automatic,Good,29702.55351,2,2.857091708,6878.689198,31,4418,2
Chevrolet,Hatchback,2016,Petrol,Manual,Good,17605.19828,4,2.283779056,21570.63543,10,4882,3
Honda,Hatchback,2000,Petrol,Manual,Fair,5246.0471,3,2.311625045,46859.51982,22,4742,3
Nissan,Truck,2002,Petrol,Manual,Fair,11227.75908,2,2.454215962,30788.91699,7,4746,3
Ford,SUV,2004,Hybrid,Automatic,Good,21024.73528,5,2.407592277,18088.04151,14,5914,4
Chevrolet,Hatchback,2008,Electric,Automatic,Fair,20425.65924,3,2.49428344,18625.26141,7,6037,3
Toyota,Truck,2017,Electric,Manual,Good,26933.19052,4,2.72338546,11227.94897,15,6319,2
Chevrolet,Hatchback,2011,Petrol,Manual,Good,16770.06929,5,2.675837039,16239.79251,32,5191,4
Toyota,Hatchback,2010,Electric,Automatic,Good,20953.25116,3,2.505723924,18214.80128,17,5904,1
Honda,Hatchback,2005,Petrol,Manual,Good,5486.518558,3,1.85046827,39042.43878,7,4583,4
Nissan,Truck,2005,Electric,Manual,Good,11019.68367,2,1.985819951,30617.80022,20,5144,4
Honda,Hatchback,2007,Petrol,Manual,Good,7353.039472,2,1.886443504,38366.88641,30,6189,3
Ford,SUV,2003,Hybrid,Manual,Good,26779.60143,3,2.518339065,13057.99466,8,5927,2
Chevrolet,Hatchback,2017,Electric,Automatic,Good,17912.46245,3,3.199363562,22544.84064,7,4209,3
Toyota,Hatchback,2010,Hybrid,Automatic,Good,29464.41901,2,2.739333959,12573.79845,12,4898,2
Toyota,Saloon,2018,Electric,Manual,Excellent,27581.88009,6,3.27686231,12965.24015,33,4734,2
Chevrolet,Hatchback,2014,Hybrid,Manual,Fair,16194.18319,6,2.637555888,21969.66354,14,4659,3
Chevrolet,Hatchback,2017,Petrol,Automatic,Good,15252.06068,6,2.110075915,23215.87867,16,4591,2
Ford,Coupe,2010,Electric,Manual,Excellent,22745.62745,5,2.512356839,12267.7214,34,5477,3
Honda,Hatchback,2002,Petrol,Manual,Fair,5565.368074,3,1.999817445,45240.51287,27,5384,3
Toyota,Hatchback,2010,Hybrid,Automatic,Good,26649.18432,4,2.53563599,13010.55535,33,5556,1
Ford,Coupe,2012,Hybrid,Manual,Excellent,30424.80537,6,2.744438712,5661.064904,21,4763,2
Honda,Hatchback,2003,Petrol,Manual,Fair,6479.873031,2,3.161569587,40320.00928,12,4196,3
Ford,Hatchback,2021,Electric,Automatic,Good,29876.77493,5,2.87843583,9033.122745,34,4805,2
Toyota,Hatchback,2006,Electric,Manual,Good,26002.61389,5,2.422764507,15297.44162,18,5952,2
Chevrolet,Hatchback,2010,Hybrid,Automatic,Fair,17496.68542,3,2.219565618,23328.4522,8,4656,2
Chevrolet,Hatchback,2015,Petrol,Automatic,Fair,13454.9114,4,2.189594889,28161.5378,16,6096,4
Honda,Hatchback,2003,Petrol,Manual,Good,6839.790357,2,1.980745537,39748.03762,8,4393,3
Nissan,Truck,2001,Petrol,Manual,Good,8715.862029,3,1.938282164,34575.86475,20,5941,4
Honda,Hatchback,2000,Petrol,Manual,Fair,5339.369848,2,2.324383875,40765.8424,13,6541,4
Nissan,Truck,2004,Petrol,Manual,Good,8180.259849,3,1.92132367,35031.99646,12,4214,3
Ford,Coupe,2009,Hybrid,Automatic,Excellent,25415.56376,6,1.90014591,15057.95397,10,5654,1
Ford,Hatchback,2013,Hybrid,Manual,Good,21688.31828,3,2.203752753,16052.72394,11,5936,1
Toyota,Saloon,2005,Hybrid,Automatic,Excellent,34233.55523,5,2.983687349,7010.867337,30,4869,1
Nissan,SUV,2017,Petrol,Manual,Good,11378.52098,2,2.030093861,28695.13125,24,5752,2
Toyota,Hatchback,2008,Hybrid,Automatic,Good,23329.27925,6,2.618914301,13744.64804,33,5024,2
Chevrolet,Coupe,2005,Electric,Manual,Fair,10877.59139,3,1.673478451,29269.52219,8,6287,4
Nissan,Truck,2005,Petrol,Manual,Fair,9877.570474,2,1.595581972,32244.57211,18,6309,4
Honda,Hatchback,2007,Petrol,Manual,Fair,5889.951842,3,1.740282568,39176.88245,16,4792,3
Chevrolet,Hatchback,2015,Electric,Manual,Good,20669.77515,2,2.483846448,17731.41971,11,5745,2
Chevrolet,Coupe,2004,Petrol,Manual,Fair,18040.38289,3,2.115995595,19237.8628,32,4477,4
Honda,Hatchback,2002,Petrol,Manual,Good,7350.949581,3,1.919899789,36268.53553,29,5588,2
Chevrolet,Hatchback,2009,Hybrid,Automatic,Fair,19479.82585,5,2.287486638,18078.74839,26,6341,3
Nissan,Truck,2007,Petrol,Manual,Good,7784.977902,2,1.697359347,37002.4576,19,4252,4
Toyota,Truck,2017,Hybrid,Manual,Excellent,22265.28955,6,2.84992469,17116.95182,22,6113,2
Chevrolet,Coupe,2006,Hybrid,Manual,Good,16636.64538,2,2.812482888,20153.78884,8,6458,4
Nissan,Truck,2004,Petrol,Manual,Good,9447.319587,2,2.337800589,32304.9619,15,4673,3
Ford,Coupe,2012,Hybrid,Manual,Good,22921.41074,2,2.834520321,11350.50664,29,4694,3
Nissan,Truck,2000,Petrol,Manual,Fair,10777.64474,3,2.194535135,30987.15773,9,5900,3
Toyota,Saloon,2019,Hybrid,Automatic,Excellent,28514.02814,5,2.626422486,12488.71488,14,4249,2
Nissan,Truck,2008,Petrol,Manual,Good,9068.291179,2,2.2257537,34174.51271,18,4583,2
Honda,Hatchback,2002,Petrol,Manual,Fair,6862.752615,2,2.052659904,40772.66233,11,4612,4
Toyota,Saloon,2003,Hybrid,Manual,Fair,20144.33911,2,2.626901223,16948.95907,15,6393,4
Ford,SUV,2004,Hybrid,Manual,Good,26796.56473,5,2.273550646,10865.65071,25,5010,2
Honda,Hatchback,2008,Petrol,Manual,Good,7068.963098,2,2.312087607,37241.67906,25,5795,3
Nissan,Truck,2003,Electric,Manual,Good,10113.24658,3,2.636030414,35059.04537,31,5878,4
Toyota,Truck,2011,Hybrid,Automatic,Good,28628.44892,4,2.489829804,11555.1707,26,4516,2
Ford,Coupe,2009,Hybrid,Manual,Excellent,42628.53115,6,2.612516571,7484.075336,18,5237,1
Honda,Hatchback,2004,Petrol,Manual,Good,7247.718894,3,2.418658572,36902.02157,28,4584,3
Ford,Hatchback,2020,Electric,Automatic,Good,26967.27916,6,2.703654712,13638.38368,19,6359,2
Nissan,SUV,2009,Petrol,Manual,Good,11511.25113,2,2.246280704,30847.4492,17,5606,2
Ford,Coupe,2012,Hybrid,Manual,Good,17708.24263,6,2.157334084,20621.94716,28,5005,3
Chevrolet,Hatchback,2012,Petrol,Automatic,Fair,18397.31791,6,2.461845561,19186.99619,18,4824,4
Honda,Hatchback,2001,Petrol,Manual,Fair,6154.053627,2,2.032368372,39068.99472,15,5715,4
Ford,Coupe,2012,Electric,Manual,Good,24609.00051,6,2.546663604,12888.74492,12,6548,1
Nissan,Truck,2004,Petrol,Manual,Good,11051.4002,4,2.281894517,20284.81532869374,10,5807,3
Nissan,Truck,2003,Petrol,Manual,Fair,9893.491242,3,1.973063903,36696.16424,17,6213,3
Ford,Hatchback,2013,Hybrid,Manual,Good,24354.24778,5,2.248834922,13477.31735,34,4390,1
Nissan,SUV,2009,Petrol,Manual,Good,10400.55219,3,1.733652681,32025.91828,30,5833,2
Toyota,Truck,2016,Electric,Manual,Good,18466.98541,6,2.173333369,19013.29294,7,6538,1
Toyota,Truck,2016,Hybrid,Automatic,Good,33780.13718,4,2.622525486,3745.950157,13,6094,1
Toyota,Hatchback,2006,Hybrid,Automatic,Good,25476.23685,5,2.725225971,17295.1779,31,4210,2
Chevrolet,Hatchback,2015,Electric,Manual,Good,22431.04599,3,2.704560095,13209.58562,13,5161,1
Ford,Coupe,2008,Hybrid,Automatic,Good,20581.54316,4,1.506302348,16937.10296,24,4260,3
Chevrolet,Hatchback,2016,Hybrid,Automatic,Fair,15262.93223,3,2.24014609,24377.15727,10,6496,3
Nissan,SUV,2011,Petrol,Manual,Good,9358.656043,3,2.218257758,35025.25192,18,4310,4
Chevrolet,Hatchback,2008,Hybrid,Automatic,Fair,18107.43799,4,2.238328248,22161.84384,13,4719,2
Nissan,Truck,2005,Petrol,Manual,Good,8938.39409,3,2.069825623,37851.65594,15,5642,3
Nissan,Truck,2008,Petrol,Manual,Good,8493.226097,2,2.115766277,38688.67814,18,5970,2
Honda,Hatchback,2004,Petrol,Manual,Fair,6570.503536,3,1.938107508,37007.56087,14,6317,3
Toyota,Truck,2016,Hybrid,Automatic,Excellent,33248.99572,4,2.766093505,5968.79027,12,4799,1
Nissan,Truck,2006,Petrol,Automatic,Fair,12188.81988,4,1.683702579,26321.79615,25,5113,4
Honda,Hatchback,2002,Petrol,Manual,Good,5906.636729,3,1.761272115,39191.13339,25,4246,4
Toyota,Hatchback,2008,Hybrid,Automatic,Good,20603.18757,3,2.297653896,17321.58129,24,4169,1
Nissan,Truck,2002,Petrol,Manual,Fair,9305.702654,3,1.919549605,42036.13211,16,5143,3
Nissan,Truck,2004,Petrol,Manual,Fair,12267.23864,4,1.902171469,27197.83319,13,4279,4
Chevrolet,Hatchback,2009,Electric,Automatic,Excellent,21086.26104,3,2.581869608,14652.05392,27,5974,4
Chevrolet,Hatchback,2012,Electric,Manual,Good,19157.06752,2,2.085816087,18318.88687,21,5453,4
Toyota,Truck,2016,Electric,Automatic,Good,23664.82669,3,2.987734954,12430.75691,15,5473,1
Nissan,SUV,2011,Electric,Manual,Good,11067.96419,4,1.912064853,27885.16307,11,6340,4
Ford,Hatchback,2022,Electric,Manual,Excellent,33050.53123,4,2.590910699,7142.504059,15,5979,1
Chevrolet,Hatchback,2015,Hybrid,Manual,Fair,17571.81632,4,2.012571136,19003.91177,15,5367,4
Toyota,Hatchback,2009,Petrol,Manual,Good,16148.731,2,1.928600947,20840.36017,30,5166,3
Nissan,Truck,2002,Petrol,Manual,Fair,8160.762796,3,2.182976238,38623.10141,32,4716,3
Nissan,Truck,2008,Petrol,Manual,Fair,9793.768206,3,1.781123125,33002.70608,24,4747,2
Ford,Hatchback,2014,Electric,Automatic,Excellent,39377.26667,6,2.857738403,3887.115845,9,4673,1
Toyota,Saloon,2018,Hybrid,Manual,Excellent,32802.81166,4,2.941814013,6160.868332,24,6335,1
Nissan,Truck,2004,Petrol,Manual,Good,8812.618481,3,1.738353096,34140.0546,8,4202,3
Chevrolet,Hatchback,2012,Hybrid,Manual,Fair,17476.68625,5,1.789395651,17635.21018,22,4639,2
Ford,Hatchback,2013,Hybrid,Manual,Excellent,21410.17447,3,2.846635674,13447.29974,19,6198,2
Toyota,Saloon,2019,Hybrid,Manual,Good,29894.9283,6,2.169318092,8139.920232,15,6500,2
Ford,Hatchback,2014,Electric,Manual,Good,20558.05938,6,2.521636594,20096.73002,11,4145,3
Chevrolet,Hatchback,2015,Electric,Automatic,Good,17295.51062,5,1.870584971,19365.88498,21,5328,3
Toyota,Truck,2012,Petrol,Manual,Good,18382.70163,4,2.411076114,17961.32095,14,5692,3
Ford,Coupe,2012,Electric,Automatic,Good,21885.46935,2,2.616298974,16812.46548,26,5852,2
Honda,Hatchback,2002,Petrol,Manual,Fair,7862.767445,3,1.873067456,37077.14386,17,6436,3
Chevrolet,Hatchback,2012,Electric,Manual,Good,23327.52682,2,1.978269258,16798.00343,17,5460,2
Chevrolet,Coupe,2007,Electric,Automatic,Excellent,20021.75542,5,2.116104862,15764.83364,33,4966,3
Chevrolet,Hatchback,2011,Hybrid,Manual,Fair,19323.55404,4,2.125238567,18736.55385,19,5517,2
Honda,Hatchback,2001,Petrol,Manual,Fair,5570.749343,3,1.769044588,36986.8926,31,6329,4
Honda,Hatchback,2004,Petrol,Manual,Fair,6399.031903,3,1.0,37152.6981,7,5578,2
Nissan,Truck,2005,Petrol,Manual,Good,9948.552474,3,1.68579118,34076.10894,15,5144,3
Ford,Coupe,2011,Hybrid,Automatic,Good,24069.56503,2,2.224328025,14636.49072,9,4899,1
Nissan,Truck,2006,Electric,Manual,Good,10909.86635,2,2.091124474,27610.50144,33,5907,3
Ford,Hatchback,2015,Hybrid,Manual,Fair,20226.23931,6,2.107801908,16291.59725,11,6436,3
Honda,Hatchback,2002,Petrol,Manual,Fair,8762.044549,3,2.19141946,36857.20651,18,5748,3
Honda,Hatchback,2008,Petrol,Manual,Fair,7824.784345,3,1.832009799,38839.61662,28,5604,2
Nissan,Truck,2002,Petrol,Manual,Good,8482.032757,3,2.225756901,38297.39377,33,6069,3
Toyota,Hatchback,2010,Hybrid,Manual,Good,26537.82417,4,2.888852868,11558.40816,34,5999,1
Nissan,Truck,2004,Petrol,Manual,Good,8801.768658,3,2.164792059,34481.08092,18,4617,3
Ford,Hatchback,2018,Hybrid,Automatic,Good,26544.71726,3,2.722692488,8175.587661,28,6365,1
Nissan,SUV,2013,Petrol,Manual,Good,9566.180293,3,1.859488793,39084.63456,19,5452,4
Chevrolet,Hatchback,2009,Petrol,Automatic,Good,12354.88834,2,2.416535346,28383.03637,9,6149,2
Ford,Hatchback,2014,Electric,Manual,Excellent,20316.2245,4,1.978658668,15109.65363,15,5230,1
Ford,Hatchback,2018,Hybrid,Manual,Excellent,29305.95474,3,2.535241715,7994.634803,15,5246,2
Toyota,Saloon,2003,Electric,Manual,Excellent,24905.68106,5,2.613431018,12628.82617,10,5747,2
Honda,Hatchback,2001,Petrol,Manual,Good,5971.998283,3,1.937766812,42366.41119,15,4366,3
Ford,Hatchback,2014,Hybrid,Automatic,Good,26676.67956,5,2.582852907,13658.99249,9,5882,1
Honda,Hatchback,2004,Petrol,Manual,Fair,7139.954357,3,1.708226779,41241.49189,17,5865,4
Nissan,Truck,2005,Petrol,Manual,Good,9566.369946,3,2.333104973,32107.22139,31,4496,3
Chevrolet,Hatchback,2013,Petrol,Manual,Good,11502.0103,2,1.791963514,28540.32666,27,4819,3
Toyota,Hatchback,2006,Hybrid,Manual,Good,21984.65929,4,2.048008683,14655.91811,32,4420,1
Honda,Hatchback,2004,Petrol,Manual,Fair,4056.030693,2,2.253956418,44903.1316,19,4476,3
Ford,Hatchback,2014,Hybrid,Automatic,Fair,18401.66934,4,2.716166736,17913.04814,12,4477,1
Honda,Hatchback,2002,Petrol,Manual,Fair,6277.084824,3,2.100506584,23078.10021945931,7,4214,3
Ford,Hatchback,2018,Hybrid,Automatic,Good,24184.89558,6,2.37464339,10236.77527,19,4809,2
Honda,Hatchback,2002,Petrol,Manual,Fair,7475.409935,2,1.688577473,38202.62197,15,4261,2
Ford,Hatchback,2014,Hybrid,Manual,Good,23868.99647,6,2.114059403,12888.25519,33,5832,2
Nissan,Truck,2007,Petrol,Manual,Fair,8382.807855,3,1.923843403,40913.04478,21,4900,3
Ford,Coupe,2010,Hybrid,Manual,Excellent,28811.66923,6,2.441505836,9607.084074,8,4440,1
Honda,Hatchback,2006,Petrol,Manual,Good,4580.963147,3,1.96848686,49246.11518,31,5589,3
Chevrolet,Hatchback,2010,Petrol,Manual,Good,18517.24617,6,2.525088747,22027.83207,15,6370,4
Chevrolet,Hatchback,2018,Electric,Automatic,Good,13917.04462,3,1.529066545,26657.82159,18,6512,3
Toyota,Truck,2012,Electric,Manual,Good,16220.08112,5,2.297429786,22050.79382,15,6243,3
Toyota,Saloon,2021,Hybrid,Automatic,Good,23528.70735,6,2.712488586,10779.17092,28,4895,1
Ford,Hatchback,2014,Hybrid,Manual,Excellent,24075.4767,5,2.613708697,9745.442638,29,6179,2
Toyota,Hatchback,2010,Electric,Manual,Good,32361.1148,6,2.811637002,9673.324252,17,4524,1
Ford,Hatchback,2015,Hybrid,Manual,Excellent,22923.01067,5,2.173624252,12188.38404,14,5685,1
Nissan,Truck,2001,Petrol,Manual,Good,8892.260538,2,2.136626096,34166.56355,20,4335,3
Chevrolet,Hatchback,2012,Electric,Manual,Fair,15894.1401,3,2.581763784,26538.00371,15,4362,3
Nissan,Truck,2002,Petrol,Manual,Good,8923.733089,3,2.027298566,40107.71185,23,5867,3
Toyota,Saloon,2002,Petrol,Manual,Good,8390.957883,2,2.615881453,35475.94611,25,4404,3
Nissan,SUV,2011,Petrol,Manual,Fair,8471.071816,2,1.705049626,32827.1526,6,4223,3
Nissan,Truck,2006,Electric,Manual,Good,10902.3396,2,2.231139016,30258.67491,8,5775,3
Nissan,Truck,2002,Petrol,Manual,Good,6019.645062,3,1.929618249,39918.9838,13,4943,3
Nissan,Truck,2004,Petrol,Manual,Good,9266.941878,3,2.140761725,36272.54243,20,4645,4
Toyota,Truck,2016,Electric,Manual,Excellent,26583.42646,6,2.162409089,11484.68554,20,6562,2
Toyota,Hatchback,2006,Electric,Manual,Good,22270.24828,4,2.476463272,15888.93938,27,5370,3
Honda,Hatchback,2002,Petrol,Manual,Fair,4441.701912,2,1.966306064,41192.36079,10,4949,4
Ford,SUV,2006,Electric,Automatic,Good,21879.92761,3,2.426965266,16467.11047,17,5180,3
Nissan,SUV,2011,Petrol,Manual,Fair,9485.986408,3,2.416172752,31653.22845,17,6524,3
Honda,Hatchback,2008,Petrol,Manual,Good,7357.942472,3,2.098872527,36067.38305,31,4568,2
Honda,Hatchback,2002,Petrol,Manual,Good,4772.307065,3,1.744583955,43093.89296,14,5264,4
Toyota,Saloon,2022,Hybrid,Automatic,Excellent,36443.99526,2,3.588757338,10720.99807,26,5750,1
Ford,Hatchback,2009,Electric,Manual,Fair,36955.28366,6,2.698331923,6740.786239,20,4433,1
Ford,Hatchback,2014,Electric,Automatic,Good,20747.69093,6,2.425237858,16646.83565,20,6073,2
Chevrolet,Hatchback,2011,Electric,Automatic,Good,17520.94655,4,1.602737382,23239.06446,34,6478,3
Ford,Hatchback,2010,Hybrid,Automatic,Excellent,23729.31157,2,2.674271072,14498.49334,25,5549,2
Honda,Hatchback,2002,Petrol,Manual,Fair,6213.228724,3,1.908051548,40629.8642,17,5499,3
Ford,Coupe,2021,Hybrid,Automatic,Good,26550.29769,3,2.635260379,6183.276768,10,6523,1
Toyota,Hatchback,2008,Hybrid,Automatic,Good,22694.05751,6,1.993068391,13757.66842,6,5627,1
Chevrolet,Hatchback,2008,Petrol,Manual,Fair,18319.01762,4,2.492990926,23750.16741,27,4972,2
Honda,Hatchback,2001,Petrol,Manual,Good,5865.014124,3,1.395884111,40275.91877,24,5854,3
Chevrolet,Hatchback,2015,Electric,Manual,Excellent,22940.15617,5,1.568687127,13587.02562,16,4888,2
Honda,Hatchback,2008,Petrol,Manual,Fair,4392.084575,3,2.457229404,44904.58421,31,4420,4
Toyota,Saloon,2018,Electric,Automatic,Excellent,36725.79592,2,2.109261262,4479.677257,23,4808,1
Chevrolet,Hatchback,2011,Hybrid,Automatic,Good,15349.19513,2,1.688388255,24937.36999,11,5249,2
Nissan,Truck,2008,Petrol,Manual,Good,8071.742922,3,1.715089952,33938.09833,22,4192,2
Honda,Hatchback,2001,Petrol,Manual,Fair,5903.829838,3,1.915497753,42107.63511,19,4154,2
Nissan,SUV,2013,Petrol,Manual,Good,10596.22945,3,1.688120796,30839.14424,10,4836,3
Nissan,Truck,2008,Petrol,Manual,Good,9025.794495,3,1.930091823,34600.88735,12,5188,4
Chevrolet,Hatchback,2018,Petrol,Manual,Good,16069.02971,2,2.810022197,20745.5568,32,5219,3
Toyota,Hatchback,2010,Hybrid,Automatic,Good,37377.14673,6,2.942338506,4045.939856,31,6150,1
Nissan,Truck,2008,Petrol,Manual,Good,11590.70362,2,2.136208087,27650.97025,21,5162,3
Nissan,SUV,2012,Petrol,Manual,Good,10276.57315,3,1.825135901,33114.26329,30,5654,4
Toyota,Truck,2014,Hybrid,Automatic,Good,20215.32485,6,2.263627741,19851.0193,14,6021,4
Nissan,Truck,2004,Petrol,Manual,Fair,9021.508551,2,1.983934925,33794.40574,15,6559,4
Ford,Coupe,2013,Electric,Automatic,Good,24732.42076,3,2.391716833,12017.48003,9,6221,1
Toyota,Hatchback,2007,Petrol,Automatic,Fair,16051.27454,5,2.418642095,24825.60325,25,6176,4
Nissan,Truck,2006,Petrol,Manual,Good,7660.096769,2,2.061826602,38264.06478,28,5519,2
Toyota,Saloon,2018,Hybrid,Automatic,Good,19747.89691,3,1.810365562,18035.24869,29,6526,3
Honda,Hatchback,2001,Petrol,Manual,Fair,6492.649058,2,1.606626214,40578.15077,12,6049,4
